State,Year,Perpetrator Sex,Weapon,Crime Solved,Solved Total
Alaska,1982,Unknown,Firearm,No,2
Alaska,1982,Unknown,Handgun,No,12
Alaska,1982,Unknown,Knife,No,5
Alaska,1982,Unknown,Rifle,No,1
Alaska,1982,Unknown,Strangulation,No,2
Alaska,1982,Unknown,Unknown,No,3
Alaska,1983,Female,Handgun,Yes,1
Alaska,1983,Female,Knife,Yes,2
Alaska,1983,Male,Blunt Object,Yes,6
Alaska,1983,Male,Handgun,Yes,17
Alaska,1983,Male,Knife,Yes,6
Alaska,1983,Male,Rifle,Yes,16
Alaska,1983,Male,Shotgun,Yes,11
Alaska,1983,Male,Strangulation,Yes,1
Alaska,1983,Male,Unknown,Yes,3
Alaska,1983,Unknown,Firearm,No,1
Alaska,1983,Unknown,Handgun,No,4
Alaska,1983,Unknown,Knife,No,3
Alaska,1983,Unknown,Strangulation,No,1
Alaska,1983,Unknown,Unknown,No,2
Alaska,1984,Female,Blunt Object,Yes,1
Alaska,1984,Female,Handgun,Yes,6
Alaska,1984,Female,Knife,Yes,1
Alaska,1984,Female,Strangulation,Yes,1
Alaska,1984,Male,Blunt Object,Yes,3
Alaska,1984,Male,Handgun,Yes,15
Alaska,1984,Male,Knife,Yes,6
Alaska,1984,Male,Rifle,Yes,11
Alaska,1984,Male,Shotgun,Yes,1
Alaska,1984,Unknown,Blunt Object,No,1
Alaska,1984,Unknown,Fire,No,2
Alaska,1984,Unknown,Handgun,No,1
Alaska,1984,Unknown,Shotgun,No,1
Alaska,1984,Unknown,Strangulation,No,1
Alaska,1984,Unknown,Unknown,No,1
Alaska,1985,Female,Handgun,Yes,5
Alaska,1985,Female,Knife,Yes,1
Alaska,1985,Male,Blunt Object,Yes,3
Alaska,1985,Male,Handgun,Yes,13
Alaska,1985,Male,Knife,Yes,2
Alaska,1985,Male,Rifle,Yes,5
Alaska,1985,Male,Shotgun,Yes,5
Alaska,1985,Male,Unknown,Yes,2
Alaska,1985,Unknown,Drugs,No,1
Alaska,1985,Unknown,Fire,No,1
Alaska,1985,Unknown,Handgun,No,9
Alaska,1985,Unknown,Knife,No,1
Alaska,1985,Unknown,Unknown,No,2
Alaska,1986,Female,Fire,Yes,1
Alaska,1986,Female,Knife,Yes,2
Alaska,1986,Female,Rifle,Yes,1
Alaska,1986,Female,Shotgun,Yes,1
Alaska,1986,Female,Unknown,Yes,1
Alaska,1986,Male,Blunt Object,Yes,1
Alaska,1986,Male,Drugs,Yes,1
Alaska,1986,Male,Firearm,Yes,1
Alaska,1986,Male,Handgun,Yes,18
Alaska,1986,Male,Knife,Yes,3
Alaska,1986,Male,Rifle,Yes,5
Alaska,1986,Male,Shotgun,Yes,3
Alaska,1986,Unknown,Drugs,No,1
Alaska,1986,Unknown,Handgun,No,5
Alaska,1986,Unknown,Knife,No,2
Alaska,1986,Unknown,Unknown,No,1
Alaska,1987,Female,Drowning,Yes,1
Alaska,1987,Female,Handgun,Yes,4
Alaska,1987,Female,Knife,Yes,1
Alaska,1987,Male,Blunt Object,Yes,3
Alaska,1987,Male,Firearm,Yes,12
Alaska,1987,Male,Handgun,Yes,4
Alaska,1987,Male,Knife,Yes,1
Alaska,1987,Male,Rifle,Yes,6
Alaska,1987,Male,Shotgun,Yes,5
Alaska,1987,Male,Unknown,Yes,1
Alaska,1987,Unknown,Firearm,No,1
Alaska,1987,Unknown,Handgun,No,1
Alaska,1987,Unknown,Knife,No,6
Alaska,1987,Unknown,Strangulation,No,1
Alaska,1987,Unknown,Unknown,No,1
Alaska,1988,Female,Handgun,Yes,1
Alaska,1988,Female,Knife,Yes,2
Alaska,1988,Female,Rifle,Yes,1
Alaska,1988,Male,Blunt Object,Yes,4
Alaska,1988,Male,Handgun,Yes,12
Alaska,1988,Male,Knife,Yes,4
Alaska,1988,Male,Rifle,Yes,3
Alaska,1988,Male,Unknown,Yes,1
Alaska,1988,Unknown,Handgun,No,1
Alaska,1988,Unknown,Unknown,No,1
Alaska,1989,Female,Handgun,Yes,2
Alaska,1989,Female,Knife,Yes,2
Alaska,1989,Female,Rifle,Yes,1
Alaska,1989,Female,Shotgun,Yes,1
Alaska,1989,Male,Blunt Object,Yes,1
Alaska,1989,Male,Firearm,Yes,2
Alaska,1989,Male,Handgun,Yes,8
Alaska,1989,Male,Knife,Yes,7
Alaska,1989,Male,Poison,Yes,1
Alaska,1989,Male,Rifle,Yes,10
Alaska,1989,Male,Shotgun,Yes,1
Alaska,1989,Male,Unknown,Yes,1
Alaska,1989,Unknown,Handgun,No,1
Alaska,1989,Unknown,Knife,No,2
Alaska,1989,Unknown,Shotgun,No,1
Alaska,1990,Female,Handgun,Yes,2
Alaska,1990,Female,Knife,Yes,5
Alaska,1990,Male,Blunt Object,Yes,7
Alaska,1990,Male,Handgun,Yes,12
Alaska,1990,Male,Knife,Yes,5
Alaska,1990,Male,Rifle,Yes,3
Alaska,1990,Male,Shotgun,Yes,1
Alaska,1990,Unknown,Knife,No,2
Alaska,1991,Female,Knife,Yes,3
Alaska,1991,Female,Unknown,Yes,1
Alaska,1991,Male,Blunt Object,Yes,6
Alaska,1991,Male,Fire,Yes,3
Alaska,1991,Male,Firearm,Yes,3
Alaska,1991,Male,Gun,Yes,1
Alaska,1991,Male,Handgun,Yes,7
Alaska,1991,Male,Knife,Yes,4
Alaska,1991,Male,Rifle,Yes,5
Alaska,1991,Male,Shotgun,Yes,2
Alaska,1991,Male,Unknown,Yes,3
Alaska,1991,Unknown,Blunt Object,No,2
Alaska,1991,Unknown,Explosives,No,1
Alaska,1991,Unknown,Handgun,No,1
Alaska,1991,Unknown,Knife,No,1
Alaska,1991,Unknown,Unknown,No,2
Alaska,1992,Female,Drugs,Yes,1
Alaska,1992,Female,Knife,Yes,2
Alaska,1992,Male,Blunt Object,Yes,2
Alaska,1992,Male,Handgun,Yes,12
Alaska,1992,Male,Knife,Yes,7
Alaska,1992,Male,Rifle,Yes,5
Alaska,1992,Male,Shotgun,Yes,2
Alaska,1992,Male,Strangulation,Yes,1
Alaska,1992,Male,Unknown,Yes,1
Alaska,1992,Unknown,Blunt Object,No,3
Alaska,1992,Unknown,Handgun,No,3
Alaska,1992,Unknown,Knife,No,1
Alaska,1992,Unknown,Rifle,No,1
Alaska,1992,Unknown,Shotgun,No,2
Alaska,1992,Unknown,Unknown,No,1
Alaska,1993,Female,Drowning,Yes,1
Alaska,1993,Female,Knife,Yes,2
Alaska,1993,Female,Rifle,Yes,2
Alaska,1993,Female,Shotgun,Yes,1
Alaska,1993,Female,Unknown,Yes,1
Alaska,1993,Male,Blunt Object,Yes,2
Alaska,1993,Male,Explosives,Yes,1
Alaska,1993,Male,Gun,Yes,1
Alaska,1993,Male,Handgun,Yes,17
Alaska,1993,Male,Knife,Yes,8
Alaska,1993,Male,Rifle,Yes,3
Alaska,1993,Male,Strangulation,Yes,2
Alaska,1993,Male,Unknown,Yes,4
Alaska,1993,Unknown,Blunt Object,No,2
Alaska,1993,Unknown,Handgun,No,7
Alaska,1993,Unknown,Knife,No,1
Alaska,1993,Unknown,Rifle,No,1
Alaska,1993,Unknown,Strangulation,No,1
Alaska,1993,Unknown,Unknown,No,3
Alaska,1994,Female,Handgun,Yes,2
Alaska,1994,Female,Knife,Yes,2
Alaska,1994,Male,Blunt Object,Yes,4
Alaska,1994,Male,Drugs,Yes,1
Alaska,1994,Male,Gun,Yes,1
Alaska,1994,Male,Handgun,Yes,14
Alaska,1994,Male,Knife,Yes,6
Alaska,1994,Male,Rifle,Yes,2
Alaska,1994,Male,Shotgun,Yes,2
Alaska,1994,Male,Unknown,Yes,2
Alaska,1994,Unknown,Blunt Object,No,1
Alaska,1994,Unknown,Firearm,No,1
Alaska,1994,Unknown,Handgun,No,6
Alaska,1995,Female,Knife,Yes,2
Alaska,1995,Female,Unknown,Yes,1
Alaska,1995,Male,Blunt Object,Yes,4
Alaska,1995,Male,Handgun,Yes,17
Alaska,1995,Male,Knife,Yes,5
Alaska,1995,Male,Rifle,Yes,1
Alaska,1995,Male,Shotgun,Yes,2
Alaska,1995,Male,Strangulation,Yes,1
Alaska,1995,Male,Unknown,Yes,1
Alaska,1995,Unknown,Blunt Object,No,4
Alaska,1995,Unknown,Handgun,No,5
Alaska,1995,Unknown,Knife,No,2
Alaska,1995,Unknown,Rifle,No,5
Alaska,1995,Unknown,Strangulation,No,1
Alaska,1995,Unknown,Unknown,No,3
Alaska,1996,Female,Fire,Yes,1
Alaska,1996,Female,Handgun,Yes,1
Alaska,1996,Female,Knife,Yes,2
Alaska,1996,Male,Blunt Object,Yes,2
Alaska,1996,Male,Handgun,Yes,14
Alaska,1996,Male,Knife,Yes,2
Alaska,1996,Male,Shotgun,Yes,3
Alaska,1996,Unknown,Drowning,No,1
Alaska,1996,Unknown,Handgun,No,10
Alaska,1996,Unknown,Knife,No,2
Alaska,1996,Unknown,Unknown,No,3
Alaska,1997,Female,Blunt Object,Yes,3
Alaska,1997,Male,Blunt Object,Yes,6
Alaska,1997,Male,Fire,Yes,2
Alaska,1997,Male,Firearm,Yes,2
Alaska,1997,Male,Handgun,Yes,17
Alaska,1997,Male,Knife,Yes,7
Alaska,1997,Male,Rifle,Yes,7
Alaska,1997,Male,Shotgun,Yes,5
Alaska,1997,Male,Strangulation,Yes,1
Alaska,1997,Male,Suffocation,Yes,1
Alaska,1997,Male,Unknown,Yes,1
Alaska,1997,Unknown,Handgun,No,1
Alaska,1997,Unknown,Knife,No,1
Alaska,1997,Unknown,Strangulation,No,1
Alaska,1998,Female,Blunt Object,Yes,1
Alaska,1998,Female,Knife,Yes,3
Alaska,1998,Female,Unknown,Yes,2
Alaska,1998,Male,Blunt Object,Yes,2
Alaska,1998,Male,Handgun,Yes,15
Alaska,1998,Male,Knife,Yes,2
Alaska,1998,Male,Rifle,Yes,2
Alaska,1998,Male,Shotgun,Yes,2
Alaska,1998,Male,Unknown,Yes,1
Alaska,1998,Unknown,Blunt Object,No,1
Alaska,1998,Unknown,Fire,No,2
Alaska,1998,Unknown,Firearm,No,2
Alaska,1998,Unknown,Knife,No,2
Alaska,1998,Unknown,Shotgun,No,2
Alaska,1998,Unknown,Unknown,No,3
Alaska,1999,Female,Blunt Object,Yes,1
Alaska,1999,Female,Handgun,Yes,2
Alaska,1999,Male,Blunt Object,Yes,6
Alaska,1999,Male,Firearm,Yes,2
Alaska,1999,Male,Handgun,Yes,6
Alaska,1999,Male,Knife,Yes,10
Alaska,1999,Male,Rifle,Yes,9
Alaska,1999,Male,Shotgun,Yes,3
Alaska,1999,Male,Unknown,Yes,1
Alaska,1999,Unknown,Blunt Object,No,3
Alaska,1999,Unknown,Fire,No,1
Alaska,1999,Unknown,Firearm,No,4
Alaska,1999,Unknown,Handgun,No,1
Alaska,1999,Unknown,Knife,No,1
Alaska,1999,Unknown,Rifle,No,1
Alaska,1999,Unknown,Shotgun,No,2
Alaska,1999,Unknown,Strangulation,No,1
Alaska,1999,Unknown,Unknown,No,2
Alaska,2000,Female,Blunt Object,Yes,1
Alaska,2000,Female,Drowning,Yes,1
Alaska,2000,Male,Blunt Object,Yes,6
Alaska,2000,Male,Fall,Yes,1
Alaska,2000,Male,Handgun,Yes,6
Alaska,2000,Male,Knife,Yes,1
Alaska,2000,Male,Poison,Yes,1
Alaska,2000,Male,Rifle,Yes,6
Alaska,2000,Male,Strangulation,Yes,1
Alaska,2000,Unknown,Blunt Object,No,1
Alaska,2000,Unknown,Handgun,No,3
Alaska,2000,Unknown,Knife,No,1
Alaska,2000,Unknown,Rifle,No,1
Alaska,2000,Unknown,Suffocation,No,1
Alaska,2000,Unknown,Unknown,No,4
Alaska,2001,Male,Blunt Object,Yes,8
Alaska,2001,Male,Firearm,Yes,1
Alaska,2001,Male,Gun,Yes,2
Alaska,2001,Male,Handgun,Yes,10
Alaska,2001,Male,Knife,Yes,3
Alaska,2001,Male,Rifle,Yes,7
Alaska,2001,Male,Shotgun,Yes,2
Alaska,2001,Male,Suffocation,Yes,1
Alaska,2001,Unknown,Blunt Object,No,2
Alaska,2001,Unknown,Handgun,No,2
Alaska,2001,Unknown,Rifle,No,1
Alaska,2002,Female,Handgun,Yes,2
Alaska,2002,Female,Knife,Yes,1
Alaska,2002,Male,Blunt Object,Yes,9
Alaska,2002,Male,Firearm,Yes,1
Alaska,2002,Male,Handgun,Yes,13
Alaska,2002,Male,Knife,Yes,3
Alaska,2002,Male,Rifle,Yes,1
Alaska,2002,Male,Shotgun,Yes,2
Alaska,2002,Male,Suffocation,Yes,1
Alaska,2002,Male,Unknown,Yes,1
Alaska,2002,Unknown,Handgun,No,3
Alaska,2002,Unknown,Knife,No,2
Alaska,2002,Unknown,Rifle,No,1
Alaska,2002,Unknown,Unknown,No,1
Alaska,2003,Female,Blunt Object,Yes,1
Alaska,2003,Female,Handgun,Yes,1
Alaska,2003,Female,Knife,Yes,1
Alaska,2003,Female,Suffocation,Yes,1
Alaska,2003,Male,Blunt Object,Yes,4
Alaska,2003,Male,Handgun,Yes,22
Alaska,2003,Male,Knife,Yes,3
Alaska,2003,Male,Rifle,Yes,2
Alaska,2003,Male,Strangulation,Yes,1
Alaska,2003,Male,Suffocation,Yes,1
Alaska,2003,Male,Unknown,Yes,1
Alaska,2003,Unknown,Firearm,No,1
Alaska,2003,Unknown,Handgun,No,1
Alaska,2003,Unknown,Knife,No,2
Alaska,2003,Unknown,Unknown,No,2
Alaska,2004,Female,Fire,Yes,1
Alaska,2004,Female,Handgun,Yes,4
Alaska,2004,Female,Knife,Yes,1
Alaska,2004,Female,Suffocation,Yes,2
Alaska,2004,Male,Blunt Object,Yes,7
Alaska,2004,Male,Drowning,Yes,2
Alaska,2004,Male,Handgun,Yes,14
Alaska,2004,Male,Knife,Yes,4
Alaska,2004,Male,Rifle,Yes,2
Alaska,2004,Male,Shotgun,Yes,1
Alaska,2004,Male,Strangulation,Yes,2
Alaska,2004,Male,Suffocation,Yes,1
Alaska,2004,Unknown,Blunt Object,No,1
Alaska,2004,Unknown,Handgun,No,1
Alaska,2004,Unknown,Unknown,No,1
Alaska,2005,Female,Blunt Object,Yes,1
Alaska,2005,Female,Fire,Yes,1
Alaska,2005,Female,Handgun,Yes,2
Alaska,2005,Female,Suffocation,Yes,1
Alaska,2005,Male,Blunt Object,Yes,1
Alaska,2005,Male,Fire,Yes,1
Alaska,2005,Male,Firearm,Yes,1
Alaska,2005,Male,Handgun,Yes,13
Alaska,2005,Male,Knife,Yes,3
Alaska,2005,Male,Rifle,Yes,3
Alaska,2005,Male,Shotgun,Yes,1
Alaska,2005,Male,Suffocation,Yes,3
Alaska,2005,Unknown,Blunt Object,No,1
Alaska,2005,Unknown,Firearm,No,1
Alaska,2005,Unknown,Handgun,No,2
Alaska,2005,Unknown,Knife,No,1
Alaska,2005,Unknown,Unknown,No,1
Alaska,2006,Female,Knife,Yes,1
Alaska,2006,Male,Blunt Object,Yes,3
Alaska,2006,Male,Firearm,Yes,1
Alaska,2006,Male,Handgun,Yes,15
Alaska,2006,Male,Knife,Yes,6
Alaska,2006,Male,Rifle,Yes,3
Alaska,2006,Male,Shotgun,Yes,2
Alaska,2006,Male,Suffocation,Yes,1
Alaska,2006,Male,Unknown,Yes,1
Alaska,2006,Unknown,Handgun,No,5
Alaska,2006,Unknown,Knife,No,1
Alaska,2006,Unknown,Rifle,No,2
Alaska,2006,Unknown,Unknown,No,1
Alaska,2007,Female,Suffocation,Yes,2
Alaska,2007,Male,Blunt Object,Yes,12
Alaska,2007,Male,Fire,Yes,1
Alaska,2007,Male,Handgun,Yes,16
Alaska,2007,Male,Knife,Yes,5
Alaska,2007,Male,Rifle,Yes,4
Alaska,2007,Male,Shotgun,Yes,3
Alaska,2007,Male,Suffocation,Yes,4
Alaska,2007,Male,Unknown,Yes,2
Alaska,2007,Unknown,Blunt Object,No,1
Alaska,2007,Unknown,Firearm,No,1
Alaska,2007,Unknown,Unknown,No,2
Alaska,2008,Female,Handgun,Yes,2
Alaska,2008,Female,Unknown,Yes,1
Alaska,2008,Male,Blunt Object,Yes,6
Alaska,2008,Male,Handgun,Yes,6
Alaska,2008,Male,Knife,Yes,1
Alaska,2008,Male,Rifle,Yes,1
Alaska,2008,Male,Shotgun,Yes,3
Alaska,2008,Male,Unknown,Yes,1
Alaska,2008,Unknown,Blunt Object,No,3
Alaska,2008,Unknown,Handgun,No,1
Alaska,2008,Unknown,Unknown,No,2
Alaska,2009,Female,Fire,Yes,1
Alaska,2009,Female,Firearm,Yes,6
Alaska,2009,Female,Suffocation,Yes,5
Alaska,2009,Male,Blunt Object,Yes,4
Alaska,2009,Male,Firearm,Yes,6
Alaska,2009,Male,Handgun,Yes,4
Alaska,2009,Male,Knife,Yes,4
Alaska,2009,Male,Rifle,Yes,1
Alaska,2009,Male,Unknown,Yes,1
Alaska,2009,Unknown,Firearm,No,3
Alaska,2009,Unknown,Unknown,No,1
Alaska,2010,Female,Blunt Object,Yes,1
Alaska,2010,Female,Firearm,Yes,1
Alaska,2010,Female,Handgun,Yes,2
Alaska,2010,Female,Knife,Yes,1
Alaska,2010,Female,Rifle,Yes,1
Alaska,2010,Male,Blunt Object,Yes,5
Alaska,2010,Male,Drowning,Yes,2
Alaska,2010,Male,Drugs,Yes,1
Alaska,2010,Male,Firearm,Yes,13
Alaska,2010,Male,Handgun,Yes,5
Alaska,2010,Male,Knife,Yes,2
Alaska,2010,Male,Rifle,Yes,4
Alaska,2010,Male,Shotgun,Yes,1
Alaska,2010,Unknown,Drugs,No,1
Alaska,2010,Unknown,Firearm,No,1
Alaska,2010,Unknown,Knife,No,1
Alaska,2010,Unknown,Unknown,No,1
Alaska,2011,Female,Firearm,Yes,2
Alaska,2011,Female,Knife,Yes,1
Alaska,2011,Female,Strangulation,Yes,1
Alaska,2011,Female,Suffocation,Yes,1
Alaska,2011,Female,Unknown,Yes,1
Alaska,2011,Male,Blunt Object,Yes,4
Alaska,2011,Male,Drugs,Yes,1
Alaska,2011,Male,Firearm,Yes,10
Alaska,2011,Male,Handgun,Yes,5
Alaska,2011,Male,Knife,Yes,6
Alaska,2011,Male,Shotgun,Yes,3
Alaska,2011,Unknown,Firearm,No,1
Alaska,2012,Female,Fire,Yes,1
Alaska,2012,Female,Firearm,Yes,1
Alaska,2012,Female,Knife,Yes,1
Alaska,2012,Male,Blunt Object,Yes,4
Alaska,2012,Male,Firearm,Yes,12
Alaska,2012,Male,Gun,Yes,1
Alaska,2012,Male,Handgun,Yes,3
Alaska,2012,Male,Knife,Yes,8
Alaska,2012,Male,Shotgun,Yes,1
Alaska,2012,Male,Unknown,Yes,1
Alaska,2012,Unknown,Blunt Object,No,1
Alaska,2012,Unknown,Firearm,No,3
Alaska,2012,Unknown,Unknown,No,3
Alaska,2013,Female,Firearm,Yes,1
Alaska,2013,Female,Knife,Yes,1
Alaska,2013,Female,Shotgun,Yes,1
Alaska,2013,Female,Unknown,Yes,2
Alaska,2013,Male,Blunt Object,Yes,6
Alaska,2013,Male,Fire,Yes,3
Alaska,2013,Male,Firearm,Yes,4
Alaska,2013,Male,Handgun,Yes,6
Alaska,2013,Male,Knife,Yes,2
Alaska,2013,Male,Rifle,Yes,6
Alaska,2013,Male,Unknown,Yes,4
Alaska,2013,Unknown,Knife,No,2
Alaska,2013,Unknown,Unknown,No,3
Alaska,2014,Female,Blunt Object,Yes,1
Alaska,2014,Female,Fire,Yes,1
Alaska,2014,Female,Handgun,Yes,1
Alaska,2014,Female,Knife,Yes,2
Alaska,2014,Female,Suffocation,Yes,1
Alaska,2014,Male,Blunt Object,Yes,7
Alaska,2014,Male,Fire,Yes,1
Alaska,2014,Male,Firearm,Yes,10
Alaska,2014,Male,Gun,Yes,1
Alaska,2014,Male,Handgun,Yes,7
Alaska,2014,Male,Knife,Yes,7
Alaska,2014,Male,Shotgun,Yes,1
Alaska,2014,Male,Strangulation,Yes,1
Alaska,2014,Unknown,Blunt Object,No,2
Alaska,2014,Unknown,Firearm,No,3
Alaska,2014,Unknown,Shotgun,No,1
Alaska,2014,Unknown,Strangulation,No,1
Arizona,1980,Female,Blunt Object,Yes,1
Arizona,1980,Female,Handgun,Yes,13
Arizona,1980,Female,Knife,Yes,3
Arizona,1980,Female,Rifle,Yes,2
Arizona,1980,Male,Blunt Object,Yes,26
Arizona,1980,Male,Fire,Yes,1
Arizona,1980,Male,Handgun,Yes,108
Arizona,1980,Male,Knife,Yes,30
Arizona,1980,Male,Rifle,Yes,17
Arizona,1980,Male,Shotgun,Yes,9
Arizona,1980,Male,Strangulation,Yes,4
Arizona,1980,Male,Unknown,Yes,1
Arizona,1980,Unknown,Blunt Object,No,11
Arizona,1980,Unknown,Drugs,No,1
Arizona,1980,Unknown,Explosives,No,1
Arizona,1980,Unknown,Fire,No,5
Arizona,1980,Unknown,Firearm,No,6
Arizona,1980,Unknown,Handgun,No,19
Arizona,1980,Unknown,Knife,No,13
Arizona,1980,Unknown,Strangulation,No,7
Arizona,1980,Unknown,Suffocation,No,1
Arizona,1980,Unknown,Unknown,No,14
Arizona,1981,Female,Blunt Object,Yes,2
Arizona,1981,Female,Handgun,Yes,10
Arizona,1981,Female,Rifle,Yes,4
Arizona,1981,Female,Shotgun,Yes,4
Arizona,1981,Male,Blunt Object,Yes,22
Arizona,1981,Male,Fire,Yes,1
Arizona,1981,Male,Firearm,Yes,3
Arizona,1981,Male,Handgun,Yes,80
Arizona,1981,Male,Knife,Yes,24
Arizona,1981,Male,Rifle,Yes,5
Arizona,1981,Male,Shotgun,Yes,16
Arizona,1981,Male,Strangulation,Yes,2
Arizona,1981,Male,Unknown,Yes,3
Arizona,1981,Unknown,Blunt Object,No,15
Arizona,1981,Unknown,Drowning,No,2
Arizona,1981,Unknown,Firearm,No,8
Arizona,1981,Unknown,Handgun,No,18
Arizona,1981,Unknown,Knife,No,10
Arizona,1981,Unknown,Strangulation,No,4
Arizona,1981,Unknown,Unknown,No,4
Arizona,1982,Female,Blunt Object,Yes,7
Arizona,1982,Female,Drowning,Yes,1
Arizona,1982,Female,Handgun,Yes,15
Arizona,1982,Female,Knife,Yes,6
Arizona,1982,Female,Rifle,Yes,1
Arizona,1982,Female,Shotgun,Yes,1
Arizona,1982,Male,Blunt Object,Yes,20
Arizona,1982,Male,Fire,Yes,1
Arizona,1982,Male,Firearm,Yes,2
Arizona,1982,Male,Handgun,Yes,64
Arizona,1982,Male,Knife,Yes,27
Arizona,1982,Male,Rifle,Yes,10
Arizona,1982,Male,Shotgun,Yes,8
Arizona,1982,Male,Strangulation,Yes,1
Arizona,1982,Male,Suffocation,Yes,1
Arizona,1982,Male,Unknown,Yes,4
Arizona,1982,Unknown,Blunt Object,No,13
Arizona,1982,Unknown,Firearm,No,14
Arizona,1982,Unknown,Gun,No,2
Arizona,1982,Unknown,Handgun,No,14
Arizona,1982,Unknown,Knife,No,22
Arizona,1982,Unknown,Shotgun,No,3
Arizona,1982,Unknown,Strangulation,No,1
Arizona,1982,Unknown,Suffocation,No,1
Arizona,1982,Unknown,Unknown,No,8
Arizona,1983,Female,Blunt Object,Yes,3
Arizona,1983,Female,Fire,Yes,1
Arizona,1983,Female,Handgun,Yes,7
Arizona,1983,Female,Knife,Yes,10
Arizona,1983,Female,Rifle,Yes,1
Arizona,1983,Female,Strangulation,Yes,1
Arizona,1983,Female,Unknown,Yes,1
Arizona,1983,Male,Blunt Object,Yes,25
Arizona,1983,Male,Drugs,Yes,1
Arizona,1983,Male,Firearm,Yes,3
Arizona,1983,Male,Handgun,Yes,83
Arizona,1983,Male,Knife,Yes,22
Arizona,1983,Male,Rifle,Yes,8
Arizona,1983,Male,Shotgun,Yes,7
Arizona,1983,Male,Strangulation,Yes,3
Arizona,1983,Male,Suffocation,Yes,1
Arizona,1983,Male,Unknown,Yes,4
Arizona,1983,Unknown,Blunt Object,No,6
Arizona,1983,Unknown,Firearm,No,5
Arizona,1983,Unknown,Handgun,No,9
Arizona,1983,Unknown,Knife,No,12
Arizona,1983,Unknown,Shotgun,No,1
Arizona,1983,Unknown,Strangulation,No,3
Arizona,1983,Unknown,Unknown,No,8
Arizona,1984,Female,Blunt Object,Yes,3
Arizona,1984,Female,Handgun,Yes,14
Arizona,1984,Female,Knife,Yes,1
Arizona,1984,Female,Shotgun,Yes,1
Arizona,1984,Male,Blunt Object,Yes,27
Arizona,1984,Male,Handgun,Yes,61
Arizona,1984,Male,Knife,Yes,36
Arizona,1984,Male,Rifle,Yes,9
Arizona,1984,Male,Shotgun,Yes,4
Arizona,1984,Male,Strangulation,Yes,5
Arizona,1984,Male,Suffocation,Yes,3
Arizona,1984,Male,Unknown,Yes,1
Arizona,1984,Unknown,Blunt Object,No,9
Arizona,1984,Unknown,Fire,No,4
Arizona,1984,Unknown,Firearm,No,8
Arizona,1984,Unknown,Handgun,No,20
Arizona,1984,Unknown,Knife,No,14
Arizona,1984,Unknown,Shotgun,No,3
Arizona,1984,Unknown,Strangulation,No,4
Arizona,1984,Unknown,Suffocation,No,1
Arizona,1984,Unknown,Unknown,No,20
Arizona,1985,Female,Blunt Object,Yes,2
Arizona,1985,Female,Firearm,Yes,1
Arizona,1985,Female,Handgun,Yes,13
Arizona,1985,Female,Knife,Yes,1
Arizona,1985,Female,Rifle,Yes,1
Arizona,1985,Female,Unknown,Yes,2
Arizona,1985,Male,Blunt Object,Yes,19
Arizona,1985,Male,Drugs,Yes,2
Arizona,1985,Male,Fire,Yes,5
Arizona,1985,Male,Firearm,Yes,1
Arizona,1985,Male,Handgun,Yes,87
Arizona,1985,Male,Knife,Yes,31
Arizona,1985,Male,Rifle,Yes,9
Arizona,1985,Male,Shotgun,Yes,8
Arizona,1985,Male,Strangulation,Yes,1
Arizona,1985,Male,Unknown,Yes,5
Arizona,1985,Unknown,Blunt Object,No,11
Arizona,1985,Unknown,Drugs,No,1
Arizona,1985,Unknown,Firearm,No,5
Arizona,1985,Unknown,Gun,No,2
Arizona,1985,Unknown,Handgun,No,24
Arizona,1985,Unknown,Knife,No,15
Arizona,1985,Unknown,Shotgun,No,2
Arizona,1985,Unknown,Strangulation,No,1
Arizona,1985,Unknown,Suffocation,No,2
Arizona,1985,Unknown,Unknown,No,13
Arizona,1986,Female,Blunt Object,Yes,4
Arizona,1986,Female,Handgun,Yes,10
Arizona,1986,Female,Knife,Yes,5
Arizona,1986,Female,Rifle,Yes,1
Arizona,1986,Female,Shotgun,Yes,1
Arizona,1986,Female,Unknown,Yes,1
Arizona,1986,Male,Blunt Object,Yes,35
Arizona,1986,Male,Drowning,Yes,1
Arizona,1986,Male,Drugs,Yes,1
Arizona,1986,Male,Firearm,Yes,3
Arizona,1986,Male,Handgun,Yes,94
Arizona,1986,Male,Knife,Yes,44
Arizona,1986,Male,Poison,Yes,1
Arizona,1986,Male,Rifle,Yes,5
Arizona,1986,Male,Shotgun,Yes,10
Arizona,1986,Male,Suffocation,Yes,1
Arizona,1986,Male,Unknown,Yes,3
Arizona,1986,Unknown,Blunt Object,No,13
Arizona,1986,Unknown,Firearm,No,22
Arizona,1986,Unknown,Handgun,No,23
Arizona,1986,Unknown,Knife,No,19
Arizona,1986,Unknown,Shotgun,No,2
Arizona,1986,Unknown,Strangulation,No,4
Arizona,1986,Unknown,Suffocation,No,2
Arizona,1986,Unknown,Unknown,No,16
Arizona,1987,Female,Blunt Object,Yes,2
Arizona,1987,Female,Handgun,Yes,14
Arizona,1987,Female,Knife,Yes,6
Arizona,1987,Female,Rifle,Yes,2
Arizona,1987,Male,Blunt Object,Yes,20
Arizona,1987,Male,Firearm,Yes,3
Arizona,1987,Male,Handgun,Yes,96
Arizona,1987,Male,Knife,Yes,33
Arizona,1987,Male,Rifle,Yes,5
Arizona,1987,Male,Shotgun,Yes,3
Arizona,1987,Male,Strangulation,Yes,2
